,datetime,Open,Close,High,Low,Volume,AdjClose,serial_number
847,1973-08-01 00:00:00-04:00,19.65625,19.46875,19.671875,19.4375,572800.0,1.6561235,847.0
848,1973-08-02 00:00:00-04:00,19.46875,19.5625,19.625,19.390625,510400.0,1.6640981,848.0
849,1973-08-03 00:00:00-04:00,19.5,19.46875,19.5,19.390625,227200.0,1.6561235,849.0
850,1973-08-06 00:00:00-04:00,19.46875,19.4375,19.546875,19.265625,500800.0,1.6534649,850.0
851,1973-08-07 00:00:00-04:00,19.421875,19.25,19.421875,19.25,536000.0,1.6375147,851.0
852,1973-08-08 00:00:00-04:00,19.125,19.0,19.125,19.0,595200.0,1.6221476,852.0
853,1973-08-09 00:00:00-04:00,19.0,18.96875,19.171875,18.953125,598400.0,1.6194793,853.0
854,1973-08-10 00:00:00-04:00,18.96875,18.828125,19.09375,18.789062,534400.0,1.607474,854.0
855,1973-08-13 00:00:00-04:00,18.828125,18.84375,18.875,18.78125,353600.0,1.6088074,855.0
856,1973-08-14 00:00:00-04:00,18.84375,18.734375,18.96875,18.6875,766400.0,1.5994693,856.0
857,1973-08-15 00:00:00-04:00,18.734375,18.90625,18.96875,18.65625,721600.0,1.6141428,857.0
858,1973-08-16 00:00:00-04:00,18.90625,18.78125,19.046875,18.765625,371200.0,1.6034709,858.0
859,1973-08-17 00:00:00-04:00,18.78125,18.78125,18.875,18.703125,334400.0,1.6034709,859.0
860,1973-08-20 00:00:00-04:00,18.78125,18.734375,18.828125,18.625,326400.0,1.5994693,860.0
861,1973-08-21 00:00:00-04:00,18.734375,18.609375,18.796875,18.609375,652800.0,1.5887978,861.0
862,1973-08-22 00:00:00-04:00,18.609375,18.609375,18.75,18.578125,457600.0,1.5887978,862.0
863,1973-08-23 00:00:00-04:00,18.625,18.703125,18.765625,18.625,438400.0,1.5968014,863.0
864,1973-08-24 00:00:00-04:00,18.703125,18.640625,18.734375,18.640625,539200.0,1.5914656,864.0
865,1973-08-27 00:00:00-04:00,18.640625,19.03125,19.03125,18.640625,456000.0,1.624815,865.0
866,1973-08-28 00:00:00-04:00,19.03125,19.0,19.15625,18.953125,729600.0,1.6221476,866.0
867,1973-08-29 00:00:00-04:00,19.0,19.015625,19.0625,18.90625,446400.0,1.6234825,867.0
868,1973-08-30 00:00:00-04:00,19.015625,18.953125,19.015625,18.921875,448000.0,1.6181428,868.0
869,1973-08-31 00:00:00-04:00,18.9375,18.8125,18.9375,18.6875,417600.0,1.6061391,869.0
870,1973-09-04 00:00:00-04:00,18.78125,18.554688,18.78125,18.546875,683200.0,1.5841292,870.0
871,1973-09-05 00:00:00-04:00,18.554688,18.609375,18.625,18.46875,644800.0,1.5887978,871.0
872,1973-09-06 00:00:00-04:00,18.609375,18.640625,18.671875,18.59375,502400.0,1.5914656,872.0
873,1973-09-07 00:00:00-04:00,18.640625,18.507812,18.640625,18.5,590400.0,1.5801259,873.0
874,1973-09-10 00:00:00-04:00,18.5,18.328125,18.5,18.328125,558400.0,1.5647857,874.0
875,1973-09-11 00:00:00-04:00,18.21875,17.875,18.21875,17.828125,1142400.0,1.5260991,875.0
876,1973-09-12 00:00:00-04:00,17.890625,18.15625,18.28125,17.890625,747200.0,1.5501112,876.0
877,1973-09-13 00:00:00-04:00,18.15625,18.265625,18.375,18.15625,508800.0,1.5594497,877.0
878,1973-09-14 00:00:00-04:00,18.265625,18.625,18.625,18.15625,510400.0,1.5901325,878.0
879,1973-09-17 00:00:00-04:00,17.820312,17.0,17.820312,16.921875,2640000.0,1.4513954,879.0
880,1973-09-18 00:00:00-04:00,16.3125,16.21875,16.3125,15.796875,4646400.0,1.3846953,880.0
881,1973-09-19 00:00:00-04:00,16.625,16.921875,16.921875,16.625,2176000.0,1.4447254,881.0
882,1973-09-20 00:00:00-04:00,16.921875,16.796875,16.984375,16.625,1545600.0,1.4340528,882.0
883,1973-09-21 00:00:00-04:00,16.53125,16.25,16.53125,16.125,1585600.0,1.3873631,883.0
884,1973-09-24 00:00:00-04:00,16.25,15.71875,16.296875,15.65625,1614400.0,1.3420069,884.0
885,1973-09-25 00:00:00-04:00,15.8125,16.21875,16.3125,15.8125,1249600.0,1.3846953,885.0
886,1973-09-26 00:00:00-04:00,16.28125,16.28125,16.71875,16.28125,1033600.0,1.3900306,886.0
887,1973-09-27 00:00:00-04:00,16.28125,16.25,16.53125,16.1875,822400.0,1.3873631,887.0
888,1973-09-28 00:00:00-04:00,16.25,16.125,16.3125,16.0625,652800.0,1.3766912,888.0
889,1973-10-01 00:00:00-03:00,16.109375,16.109375,16.109375,15.9375,630400.0,1.3753562,889.0
890,1973-10-02 00:00:00-03:00,16.09375,15.96875,16.09375,15.84375,760000.0,1.3633506,890.0
891,1973-10-03 00:00:00-03:00,15.875,15.53125,15.875,15.453125,2358400.0,1.3259988,891.0
892,1973-10-04 00:00:00-03:00,15.53125,15.71875,15.71875,15.3125,1713600.0,1.3420069,892.0
893,1973-10-05 00:00:00-03:00,15.78125,16.21875,16.375,15.78125,1121600.0,1.3846953,893.0
894,1973-10-08 00:00:00-03:00,16.21875,16.359375,16.46875,15.9375,796800.0,1.3967011,894.0
895,1973-10-09 00:00:00-03:00,16.359375,16.359375,16.359375,16.359375,0.0,1.3967011,895.0
896,1973-10-10 00:00:00-03:00,16.90625,17.125,17.78125,16.90625,2347200.0,1.4620668,896.0
897,1973-10-11 00:00:00-03:00,17.34375,17.5625,17.734375,17.34375,1324800.0,1.499419,897.0
898,1973-10-12 00:00:00-03:00,17.5625,17.625,17.78125,17.5625,832000.0,1.5047553,898.0
899,1973-10-15 00:00:00-03:00,17.515625,17.453125,17.515625,17.375,633600.0,1.4900812,899.0
900,1973-10-16 00:00:00-03:00,17.453125,17.617188,17.625,17.25,649600.0,1.5040883,900.0
901,1973-10-17 00:00:00-03:00,17.617188,17.703125,17.8125,17.578125,809600.0,1.5114254,901.0
902,1973-10-18 00:00:00-03:00,17.703125,17.96875,18.28125,17.703125,1004800.0,1.534103,902.0
903,1973-10-19 00:00:00-03:00,18.0625,18.21875,18.4375,18.0625,729600.0,1.5554475,903.0
904,1973-10-22 00:00:00-03:00,18.015625,17.5,18.015625,17.5,667200.0,1.4940832,904.0
905,1973-10-23 00:00:00-03:00,17.5,17.875,18.109375,17.203125,713600.0,1.5260991,905.0
906,1973-10-24 00:00:00-03:00,17.875,17.96875,18.046875,17.734375,393600.0,1.534103,906.0
907,1973-10-25 00:00:00-03:00,17.96875,18.0625,18.21875,17.84375,824000.0,1.5421062,907.0
908,1973-10-26 00:00:00-03:00,18.0625,17.84375,18.234375,17.6875,974400.0,1.5234318,908.0
909,1973-10-29 00:00:00-03:00,17.84375,17.8125,18.046875,17.75,635200.0,1.5207629,909.0
910,1973-10-30 00:00:00-03:00,17.796875,17.40625,17.796875,17.40625,820800.0,1.4860789,910.0
911,1973-10-31 00:00:00-03:00,17.40625,17.515625,17.609375,17.328125,739200.0,1.4954175,911.0
912,1973-11-01 00:00:00-03:00,17.515625,17.578125,17.796875,17.40625,492800.0,1.5007539,912.0
913,1973-11-02 00:00:00-03:00,17.578125,17.515625,17.8125,17.5,584000.0,1.4954175,913.0
914,1973-11-05 00:00:00-03:00,17.4375,17.296875,17.4375,17.1875,644800.0,1.4767407,914.0
915,1973-11-06 00:00:00-03:00,17.296875,17.25,17.546875,17.25,531200.0,1.4727395,915.0
916,1973-11-07 00:00:00-03:00,17.25,17.296875,17.46875,17.21875,390400.0,1.4767407,916.0
917,1973-11-08 00:00:00-03:00,17.625,17.640625,17.859375,17.625,926400.0,1.5122082,917.0
918,1973-11-09 00:00:00-03:00,17.625,17.398438,17.625,17.390625,540800.0,1.4914477,918.0
919,1973-11-12 00:00:00-03:00,17.398438,17.765625,17.796875,17.265625,710400.0,1.5229244,919.0
920,1973-11-13 00:00:00-03:00,17.9375,18.109375,18.125,17.9375,1001600.0,1.5523924,920.0
921,1973-11-14 00:00:00-03:00,18.109375,17.9375,18.125,17.734375,824000.0,1.5376582,921.0
922,1973-11-15 00:00:00-03:00,17.875,17.5,17.875,17.21875,1083200.0,1.5001539,922.0
923,1973-11-16 00:00:00-03:00,17.515625,17.78125,18.015625,17.515625,833600.0,1.5242643,923.0
924,1973-11-19 00:00:00-03:00,17.78125,17.25,17.789062,17.195312,668800.0,1.4787236,924.0
